sample_id,kelas,type,repository,commit_hash,path,start_line,end_line,link,n_reviews,ada_ketat,ada_longgar
4502113,god_class,class,git@github.com:apache/fluo.git,8e06204d4167651e2d3b5219b8c1397644e6ba6e,/modules/integration-tests/src/main/java/org/apache/fluo/integration/log/LogIT.java,69,77,https://github.com/apache/fluo/blob/8e06204d4167651e2d3b5219b8c1397644e6ba6e/modules/integration-tests/src/main/java/org/apache/fluo/integration/log/LogIT.java/#L69-L77,1,False,False
4502113,data_class,class,git@github.com:apache/fluo.git,8e06204d4167651e2d3b5219b8c1397644e6ba6e,/modules/integration-tests/src/main/java/org/apache/fluo/integration/log/LogIT.java,69,77,https://github.com/apache/fluo/blob/8e06204d4167651e2d3b5219b8c1397644e6ba6e/modules/integration-tests/src/main/java/org/apache/fluo/integration/log/LogIT.java/#L69-L77,1,False,False
4502504,feature_envy,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/webconsole-plugins/upnp/src/main/java/org/apache/felix/webconsole/plugins/upnp/internal/SessionObject.java,94,101,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/webconsole-plugins/upnp/src/main/java/org/apache/felix/webconsole/plugins/upnp/internal/SessionObject.java/#L94-L101,1,False,False
4502504,long_method,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/webconsole-plugins/upnp/src/main/java/org/apache/felix/webconsole/plugins/upnp/internal/SessionObject.java,94,101,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/webconsole-plugins/upnp/src/main/java/org/apache/felix/webconsole/plugins/upnp/internal/SessionObject.java/#L94-L101,1,False,False
4502604,god_class,class,git@github.com:apache/fluo.git,8e06204d4167651e2d3b5219b8c1397644e6ba6e,/modules/core/src/main/java/org/apache/fluo/core/oracle/FluoOracleImpl.java,34,112,https://github.com/apache/fluo/blob/8e06204d4167651e2d3b5219b8c1397644e6ba6e/modules/core/src/main/java/org/apache/fluo/core/oracle/FluoOracleImpl.java/#L34-L112,1,False,False
4502604,data_class,class,git@github.com:apache/fluo.git,8e06204d4167651e2d3b5219b8c1397644e6ba6e,/modules/core/src/main/java/org/apache/fluo/core/oracle/FluoOracleImpl.java,34,112,https://github.com/apache/fluo/blob/8e06204d4167651e2d3b5219b8c1397644e6ba6e/modules/core/src/main/java/org/apache/fluo/core/oracle/FluoOracleImpl.java/#L34-L112,1,False,False
4503220,god_class,class,git@github.com:apache/fluo.git,8e06204d4167651e2d3b5219b8c1397644e6ba6e,/modules/core/src/main/java/org/apache/fluo/core/metrics/MetricNames.java,21,134,https://github.com/apache/fluo/blob/8e06204d4167651e2d3b5219b8c1397644e6ba6e/modules/core/src/main/java/org/apache/fluo/core/metrics/MetricNames.java/#L21-L134,1,False,False
4503220,data_class,class,git@github.com:apache/fluo.git,8e06204d4167651e2d3b5219b8c1397644e6ba6e,/modules/core/src/main/java/org/apache/fluo/core/metrics/MetricNames.java,21,134,https://github.com/apache/fluo/blob/8e06204d4167651e2d3b5219b8c1397644e6ba6e/modules/core/src/main/java/org/apache/fluo/core/metrics/MetricNames.java/#L21-L134,1,False,False
4503985,god_class,class,git@github.com:apache/fluo.git,8e06204d4167651e2d3b5219b8c1397644e6ba6e,/modules/command/src/main/java/org/apache/fluo/command/FluoScan.java,33,122,https://github.com/apache/fluo/blob/8e06204d4167651e2d3b5219b8c1397644e6ba6e/modules/command/src/main/java/org/apache/fluo/command/FluoScan.java/#L33-L122,4,False,False
4503985,data_class,class,git@github.com:apache/fluo.git,8e06204d4167651e2d3b5219b8c1397644e6ba6e,/modules/command/src/main/java/org/apache/fluo/command/FluoScan.java,33,122,https://github.com/apache/fluo/blob/8e06204d4167651e2d3b5219b8c1397644e6ba6e/modules/command/src/main/java/org/apache/fluo/command/FluoScan.java/#L33-L122,4,False,True
4504481,feature_envy,function,git@github.com:apache/fluo.git,8e06204d4167651e2d3b5219b8c1397644e6ba6e,/modules/core/src/main/java/org/apache/fluo/core/oracle/OracleServer.java,448,467,https://github.com/apache/fluo/blob/8e06204d4167651e2d3b5219b8c1397644e6ba6e/modules/core/src/main/java/org/apache/fluo/core/oracle/OracleServer.java/#L448-L467,3,False,False
4504481,long_method,function,git@github.com:apache/fluo.git,8e06204d4167651e2d3b5219b8c1397644e6ba6e,/modules/core/src/main/java/org/apache/fluo/core/oracle/OracleServer.java,448,467,https://github.com/apache/fluo/blob/8e06204d4167651e2d3b5219b8c1397644e6ba6e/modules/core/src/main/java/org/apache/fluo/core/oracle/OracleServer.java/#L448-L467,3,False,False
4505549,god_class,class,git@github.com:apache/fluo.git,8e06204d4167651e2d3b5219b8c1397644e6ba6e,/modules/core/src/main/java/org/apache/fluo/core/impl/TimestampTracker.java,41,250,https://github.com/apache/fluo/blob/8e06204d4167651e2d3b5219b8c1397644e6ba6e/modules/core/src/main/java/org/apache/fluo/core/impl/TimestampTracker.java/#L41-L250,4,False,True
4505549,data_class,class,git@github.com:apache/fluo.git,8e06204d4167651e2d3b5219b8c1397644e6ba6e,/modules/core/src/main/java/org/apache/fluo/core/impl/TimestampTracker.java,41,250,https://github.com/apache/fluo/blob/8e06204d4167651e2d3b5219b8c1397644e6ba6e/modules/core/src/main/java/org/apache/fluo/core/impl/TimestampTracker.java/#L41-L250,4,False,False
4506790,god_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/upnp/basedriver/src/main/java/org/apache/felix/upnp/basedriver/export/ActionDispatcher.java,31,47,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/upnp/basedriver/src/main/java/org/apache/felix/upnp/basedriver/export/ActionDispatcher.java/#L31-L47,1,False,False
4506790,data_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/upnp/basedriver/src/main/java/org/apache/felix/upnp/basedriver/export/ActionDispatcher.java,31,47,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/upnp/basedriver/src/main/java/org/apache/felix/upnp/basedriver/export/ActionDispatcher.java/#L31-L47,1,False,False
4508554,god_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/examples/extenderbased.host/src/main/java/org/apache/felix/example/extenderbased/host/launch/Application.java,40,127,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/examples/extenderbased.host/src/main/java/org/apache/felix/example/extenderbased/host/launch/Application.java/#L40-L127,1,False,False
4508554,data_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/examples/extenderbased.host/src/main/java/org/apache/felix/example/extenderbased/host/launch/Application.java,40,127,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/examples/extenderbased.host/src/main/java/org/apache/felix/example/extenderbased/host/launch/Application.java/#L40-L127,1,False,False
4509296,god_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/dependencymanager/org.apache.felix.dependencymanager.samples/src/org/apache/felix/dependencymanager/samples/dynamicdep/annot/FileStorage.java,31,48,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/dependencymanager/org.apache.felix.dependencymanager.samples/src/org/apache/felix/dependencymanager/samples/dynamicdep/annot/FileStorage.java/#L31-L48,1,False,False
4509296,data_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/dependencymanager/org.apache.felix.dependencymanager.samples/src/org/apache/felix/dependencymanager/samples/dynamicdep/annot/FileStorage.java,31,48,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/dependencymanager/org.apache.felix.dependencymanager.samples/src/org/apache/felix/dependencymanager/samples/dynamicdep/annot/FileStorage.java/#L31-L48,1,False,False
4512195,god_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/wireadmin/src/main/java/org/apache/felix/wireadmin/WireAdminImpl.java,71,1037,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/wireadmin/src/main/java/org/apache/felix/wireadmin/WireAdminImpl.java/#L71-L1037,2,True,True
4512195,data_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/wireadmin/src/main/java/org/apache/felix/wireadmin/WireAdminImpl.java,71,1037,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/wireadmin/src/main/java/org/apache/felix/wireadmin/WireAdminImpl.java/#L71-L1037,2,False,False
4512609,feature_envy,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/framework/src/main/java/org/apache/felix/framework/BundleContextImpl.java,189,211,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/framework/src/main/java/org/apache/felix/framework/BundleContextImpl.java/#L189-L211,1,False,False
4512609,long_method,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/framework/src/main/java/org/apache/felix/framework/BundleContextImpl.java,189,211,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/framework/src/main/java/org/apache/felix/framework/BundleContextImpl.java/#L189-L211,1,False,False
4514229,feature_envy,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/mosgi/jmx.agent/src/main/java/org/apache/felix/mosgi/jmx/agent/mx4j/util/Base64Codec.java,218,377,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/mosgi/jmx.agent/src/main/java/org/apache/felix/mosgi/jmx/agent/mx4j/util/Base64Codec.java/#L218-L377,3,False,False
4514229,long_method,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/mosgi/jmx.agent/src/main/java/org/apache/felix/mosgi/jmx/agent/mx4j/util/Base64Codec.java,218,377,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/mosgi/jmx.agent/src/main/java/org/apache/felix/mosgi/jmx/agent/mx4j/util/Base64Codec.java/#L218-L377,3,True,True
4514232,feature_envy,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/framework.security/src/main/java/org/apache/felix/framework/SecurityActivator.java,99,220,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/framework.security/src/main/java/org/apache/felix/framework/SecurityActivator.java/#L99-L220,3,True,True
4514232,long_method,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/framework.security/src/main/java/org/apache/felix/framework/SecurityActivator.java,99,220,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/framework.security/src/main/java/org/apache/felix/framework/SecurityActivator.java/#L99-L220,3,True,True
4515721,god_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/main/src/main/java/org/apache/felix/main/Main.java,40,580,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/main/src/main/java/org/apache/felix/main/Main.java/#L40-L580,1,False,False
4515721,data_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/main/src/main/java/org/apache/felix/main/Main.java,40,580,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/main/src/main/java/org/apache/felix/main/Main.java/#L40-L580,1,False,False
4516585,god_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/bundlerepository/src/main/java/org/apache/felix/bundlerepository/impl/NamespaceTranslator.java,26,78,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/bundlerepository/src/main/java/org/apache/felix/bundlerepository/impl/NamespaceTranslator.java/#L26-L78,1,False,False
4516585,data_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/bundlerepository/src/main/java/org/apache/felix/bundlerepository/impl/NamespaceTranslator.java,26,78,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/bundlerepository/src/main/java/org/apache/felix/bundlerepository/impl/NamespaceTranslator.java/#L26-L78,1,False,False
4516760,god_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/resolver/src/main/java/org/apache/felix/resolver/util/ArrayMap.java,23,184,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/resolver/src/main/java/org/apache/felix/resolver/util/ArrayMap.java/#L23-L184,3,False,False
4516760,data_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/resolver/src/main/java/org/apache/felix/resolver/util/ArrayMap.java,23,184,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/resolver/src/main/java/org/apache/felix/resolver/util/ArrayMap.java/#L23-L184,3,False,False
4517142,god_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/tools/maven-bundle-plugin/src/main/java/org/apache/maven/shared/osgi/ManifestReadingException.java,28,53,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/tools/maven-bundle-plugin/src/main/java/org/apache/maven/shared/osgi/ManifestReadingException.java/#L28-L53,1,False,False
4517142,data_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/tools/maven-bundle-plugin/src/main/java/org/apache/maven/shared/osgi/ManifestReadingException.java,28,53,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/tools/maven-bundle-plugin/src/main/java/org/apache/maven/shared/osgi/ManifestReadingException.java/#L28-L53,1,False,False
4517572,god_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/upnp/samples/clock/src/main/java/org/apache/felix/upnp/sample/clock/ClockFrame.java,33,122,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/upnp/samples/clock/src/main/java/org/apache/felix/upnp/sample/clock/ClockFrame.java/#L33-L122,1,False,False
4517572,data_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/upnp/samples/clock/src/main/java/org/apache/felix/upnp/sample/clock/ClockFrame.java,33,122,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/upnp/samples/clock/src/main/java/org/apache/felix/upnp/sample/clock/ClockFrame.java/#L33-L122,1,False,False
4522222,feature_envy,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/upnp/basedriver/src/main/java/org/apache/felix/upnp/basedriver/importer/core/event/structs/Sid2Listeners.java,40,51,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/upnp/basedriver/src/main/java/org/apache/felix/upnp/basedriver/importer/core/event/structs/Sid2Listeners.java/#L40-L51,1,False,False
4522222,long_method,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/upnp/basedriver/src/main/java/org/apache/felix/upnp/basedriver/importer/core/event/structs/Sid2Listeners.java,40,51,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/upnp/basedriver/src/main/java/org/apache/felix/upnp/basedriver/importer/core/event/structs/Sid2Listeners.java/#L40-L51,1,False,False
4523536,feature_envy,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/webconsole/src/main/java/org/apache/felix/webconsole/internal/core/ServicesServlet.java,342,374,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/webconsole/src/main/java/org/apache/felix/webconsole/internal/core/ServicesServlet.java/#L342-L374,3,False,True
4523536,long_method,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/webconsole/src/main/java/org/apache/felix/webconsole/internal/core/ServicesServlet.java,342,374,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/webconsole/src/main/java/org/apache/felix/webconsole/internal/core/ServicesServlet.java/#L342-L374,3,False,True
4525067,god_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/prefs/src/main/java/org/apache/felix/prefs/BackingStore.java,28,76,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/prefs/src/main/java/org/apache/felix/prefs/BackingStore.java/#L28-L76,1,False,False
4525067,data_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/prefs/src/main/java/org/apache/felix/prefs/BackingStore.java,28,76,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/prefs/src/main/java/org/apache/felix/prefs/BackingStore.java/#L28-L76,1,False,False
4527035,feature_envy,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/ipojo/runtime/distributions/ten-minutes-tutorial/src/main/skeleton/spell.checker.gui/src/spell/gui/SpellCheckerGui.java,55,59,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/ipojo/runtime/distributions/ten-minutes-tutorial/src/main/skeleton/spell.checker.gui/src/spell/gui/SpellCheckerGui.java/#L55-L59,1,False,False
4527035,long_method,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/ipojo/runtime/distributions/ten-minutes-tutorial/src/main/skeleton/spell.checker.gui/src/spell/gui/SpellCheckerGui.java,55,59,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/ipojo/runtime/distributions/ten-minutes-tutorial/src/main/skeleton/spell.checker.gui/src/spell/gui/SpellCheckerGui.java/#L55-L59,1,False,False
4527162,feature_envy,function,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/main/java/org/apache/fineract/portfolio/savings/handler/RecurringDepositAccountDepositCommandHandler.java,41,45,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/portfolio/savings/handler/RecurringDepositAccountDepositCommandHandler.java/#L41-L45,1,False,False
4527162,long_method,function,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/main/java/org/apache/fineract/portfolio/savings/handler/RecurringDepositAccountDepositCommandHandler.java,41,45,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/portfolio/savings/handler/RecurringDepositAccountDepositCommandHandler.java/#L41-L45,1,False,False
4530177,god_class,class,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/main/java/org/apache/fineract/portfolio/shareproducts/service/ShareProductWritePlatformService.java,24,35,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/portfolio/shareproducts/service/ShareProductWritePlatformService.java/#L24-L35,1,False,False
4530177,data_class,class,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/main/java/org/apache/fineract/portfolio/shareproducts/service/ShareProductWritePlatformService.java,24,35,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/portfolio/shareproducts/service/ShareProductWritePlatformService.java/#L24-L35,1,False,False
4530537,god_class,class,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/integrationTest/java/org/apache/fineract/integrationtests/common/accounting/PeriodicAccrualAccountingHelper.java,29,53,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/integrationTest/java/org/apache/fineract/integrationtests/common/accounting/PeriodicAccrualAccountingHelper.java/#L29-L53,1,False,False
4530537,data_class,class,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/integrationTest/java/org/apache/fineract/integrationtests/common/accounting/PeriodicAccrualAccountingHelper.java,29,53,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/integrationTest/java/org/apache/fineract/integrationtests/common/accounting/PeriodicAccrualAccountingHelper.java/#L29-L53,1,False,False
4532155,feature_envy,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/inventory/src/main/java/org/apache/felix/inventory/impl/webconsole/ResourceBundleManager.java,134,189,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/inventory/src/main/java/org/apache/felix/inventory/impl/webconsole/ResourceBundleManager.java/#L134-L189,2,False,False
4532155,long_method,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/inventory/src/main/java/org/apache/felix/inventory/impl/webconsole/ResourceBundleManager.java,134,189,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/inventory/src/main/java/org/apache/felix/inventory/impl/webconsole/ResourceBundleManager.java/#L134-L189,2,True,True
4533482,god_class,class,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/main/java/org/apache/fineract/infrastructure/dataqueries/data/DatatableData.java,26,63,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/infrastructure/dataqueries/data/DatatableData.java/#L26-L63,1,False,False
4533482,data_class,class,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/main/java/org/apache/fineract/infrastructure/dataqueries/data/DatatableData.java,26,63,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/infrastructure/dataqueries/data/DatatableData.java/#L26-L63,1,False,False
4534287,feature_envy,function,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/main/java/org/apache/fineract/portfolio/savings/api/SavingsAccountsApiResource.java,363,369,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/portfolio/savings/api/SavingsAccountsApiResource.java/#L363-L369,1,False,False
4534287,long_method,function,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/main/java/org/apache/fineract/portfolio/savings/api/SavingsAccountsApiResource.java,363,369,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/portfolio/savings/api/SavingsAccountsApiResource.java/#L363-L369,1,False,False
4534678,god_class,class,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/main/java/org/apache/fineract/infrastructure/bulkimport/populator/SavingsAccountSheetPopulator.java,32,84,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/infrastructure/bulkimport/populator/SavingsAccountSheetPopulator.java/#L32-L84,1,False,False
4534678,data_class,class,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/main/java/org/apache/fineract/infrastructure/bulkimport/populator/SavingsAccountSheetPopulator.java,32,84,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/infrastructure/bulkimport/populator/SavingsAccountSheetPopulator.java/#L32-L84,1,False,False
4534763,feature_envy,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/dependencymanager/org.apache.felix.dependencymanager.itest/src/org/apache/felix/dm/itest/util/TestBase.java,333,337,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/dependencymanager/org.apache.felix.dependencymanager.itest/src/org/apache/felix/dm/itest/util/TestBase.java/#L333-L337,1,False,False
4534763,long_method,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/dependencymanager/org.apache.felix.dependencymanager.itest/src/org/apache/felix/dm/itest/util/TestBase.java,333,337,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/dependencymanager/org.apache.felix.dependencymanager.itest/src/org/apache/felix/dm/itest/util/TestBase.java/#L333-L337,1,False,False
4535026,feature_envy,function,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/main/java/org/apache/fineract/portfolio/loanaccount/rescheduleloan/service/LoanRescheduleRequestReadPlatformServiceImpl.java,69,116,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/portfolio/loanaccount/rescheduleloan/service/LoanRescheduleRequestReadPlatformServiceImpl.java/#L69-L116,1,False,False
4535026,long_method,function,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/main/java/org/apache/fineract/portfolio/loanaccount/rescheduleloan/service/LoanRescheduleRequestReadPlatformServiceImpl.java,69,116,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/portfolio/loanaccount/rescheduleloan/service/LoanRescheduleRequestReadPlatformServiceImpl.java/#L69-L116,1,False,False
4536178,feature_envy,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/ipojo/manipulator/manipulator/src/main/java/org/apache/felix/ipojo/manipulator/metadata/annotation/model/parser/replay/AnnotationRecorder.java,35,37,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/ipojo/manipulator/manipulator/src/main/java/org/apache/felix/ipojo/manipulator/metadata/annotation/model/parser/replay/AnnotationRecorder.java/#L35-L37,1,False,False
4536178,long_method,function,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/ipojo/manipulator/manipulator/src/main/java/org/apache/felix/ipojo/manipulator/metadata/annotation/model/parser/replay/AnnotationRecorder.java,35,37,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/ipojo/manipulator/manipulator/src/main/java/org/apache/felix/ipojo/manipulator/metadata/annotation/model/parser/replay/AnnotationRecorder.java/#L35-L37,1,False,False
4536448,god_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/ipojo/runtime/core/src/main/java/org/apache/felix/ipojo/extender/internal/declaration/DefaultTypeDeclaration.java,30,96,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/ipojo/runtime/core/src/main/java/org/apache/felix/ipojo/extender/internal/declaration/DefaultTypeDeclaration.java/#L30-L96,3,False,False
4536448,data_class,class,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/ipojo/runtime/core/src/main/java/org/apache/felix/ipojo/extender/internal/declaration/DefaultTypeDeclaration.java,30,96,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/ipojo/runtime/core/src/main/java/org/apache/felix/ipojo/extender/internal/declaration/DefaultTypeDeclaration.java/#L30-L96,3,False,True
4536889,god_class,class,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/main/java/org/apache/fineract/accounting/provisioning/handler/CreateProvisioningEntriesRequestCommandHandler.java,30,47,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/accounting/provisioning/handler/CreateProvisioningEntriesRequestCommandHandler.java/#L30-L47,1,False,False
