id,language,label,scan_path,status
python_non_smells_008,python,non_smells,python/python_non_smells_008.py,ok
python_non_smells_009,python,non_smells,python/python_non_smells_009.py,ok
python_non_smells_010,python,non_smells,python/python_non_smells_010.py,ok
python_non_smells_011,python,non_smells,python/python_non_smells_011.py,ok
python_non_smells_012,python,non_smells,python/python_non_smells_012.py,ok
python_non_smells_013,python,non_smells,python/python_non_smells_013.py,ok
python_non_smells_014,python,non_smells,python/python_non_smells_014.py,ok
python_non_smells_015,python,non_smells,python/python_non_smells_015.py,ok
python_non_smells_016,python,non_smells,python/python_non_smells_016.py,ok
python_non_smells_017,python,non_smells,python/python_non_smells_017.py,ok
python_non_smells_018,python,non_smells,python/python_non_smells_018.py,ok
python_non_smells_019,python,non_smells,python/python_non_smells_019.py,ok
python_non_smells_020,python,non_smells,python/python_non_smells_020.py,ok
python_non_smells_021,python,non_smells,python/python_non_smells_021.py,ok
python_non_smells_022,python,non_smells,python/python_non_smells_022.py,ok
python_non_smells_023,python,non_smells,python/python_non_smells_023.py,ok
python_non_smells_024,python,non_smells,python/python_non_smells_024.py,ok
python_non_smells_025,python,non_smells,python/python_non_smells_025.py,ok
python_non_smells_026,python,non_smells,python/python_non_smells_026.py,ok
python_non_smells_027,python,non_smells,python/python_non_smells_027.py,ok
python_non_smells_028,python,non_smells,python/python_non_smells_028.py,ok
python_non_smells_029,python,non_smells,python/python_non_smells_029.py,ok
python_non_smells_030,python,non_smells,python/python_non_smells_030.py,ok
python_non_smells_031,python,non_smells,python/python_non_smells_031.py,ok
python_non_smells_032,python,non_smells,python/python_non_smells_032.py,ok
python_non_smells_033,python,non_smells,python/python_non_smells_033.py,ok
python_non_smells_034,python,non_smells,python/python_non_smells_034.py,ok
python_non_smells_035,python,non_smells,python/python_non_smells_035.py,ok
python_non_smells_036,python,non_smells,python/python_non_smells_036.py,ok
python_non_smells_037,python,non_smells,python/python_non_smells_037.py,ok
python_non_smells_038,python,non_smells,python/python_non_smells_038.py,ok
python_non_smells_039,python,non_smells,python/python_non_smells_039.py,ok
python_non_smells_040,python,non_smells,python/python_non_smells_040.py,ok
python_non_smells_041,python,non_smells,python/python_non_smells_041.py,ok
python_non_smells_042,python,non_smells,python/python_non_smells_042.py,ok
