sample_id,label,type,repository,commit_hash,path,start_line,end_line,link,language
8575939,god_class,class,git@github.com:apache/hbase.git,44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f,/hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/SplitTableRegionProcedure.java,91,897,https://github.com/apache/hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/SplitTableRegionProcedure.java/#L91-L897,java
7863608,god_class,class,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66,/geode-core/src/distributedTest/java/org/apache/geode/internal/cache/persistence/PersistentReplicatedTestBase.java,42,242,https://github.com/apache/geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/distributedTest/java/org/apache/geode/internal/cache/persistence/PersistentReplicatedTestBase.java/#L42-L242,java
9409389,god_class,class,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/demo/share/jfc/J2Ddemo/java2d/demos/Transforms/TransformAnim.java,386,518,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/demo/share/jfc/J2Ddemo/java2d/demos/Transforms/TransformAnim.java/#L386-L518,java
6350501,god_class,class,git@github.com:eclipse/linuxtools.git,11865e6e7d86a9d2e63c7b25605f6055875e63ad,/systemtap/org.eclipse.linuxtools.systemtap.ui.ide/src/org/eclipse/linuxtools/internal/systemtap/ui/ide/editors/stp/STPIndenter.java,45,2342,https://github.com/eclipse/linuxtools/blob/11865e6e7d86a9d2e63c7b25605f6055875e63ad/systemtap/org.eclipse.linuxtools.systemtap.ui.ide/src/org/eclipse/linuxtools/internal/systemtap/ui/ide/editors/stp/STPIndenter.java/#L45-L2342,java
6594157,god_class,class,git@github.com:epam/DLab.git,34483ee52cf8b79c4e51a54c82171564e5b8d50a,/services/dlab-model/src/main/java/com/epam/dlab/util/CloudSettingsDeserializer.java,36,85,https://github.com/epam/DLab/blob/34483ee52cf8b79c4e51a54c82171564e5b8d50a/services/dlab-model/src/main/java/com/epam/dlab/util/CloudSettingsDeserializer.java/#L36-L85,java
5737990,god_class,class,git@github.com:apache/storm.git,dc56e32f3dcdd9396a827a85029d60ed97474786,/storm-client/src/jvm/org/apache/storm/stats/BoltExecutorStats.java,24,95,https://github.com/apache/storm/blob/dc56e32f3dcdd9396a827a85029d60ed97474786/storm-client/src/jvm/org/apache/storm/stats/BoltExecutorStats.java/#L24-L95,java
4169071,god_class,class,git@github.com:apache/chukwa.git,65f6972859115a4ddad6def06475465f0971e9ae,/src/main/java/org/apache/hadoop/chukwa/util/ConstRateAdaptor.java,41,153,https://github.com/apache/chukwa/blob/65f6972859115a4ddad6def06475465f0971e9ae/src/main/java/org/apache/hadoop/chukwa/util/ConstRateAdaptor.java/#L41-L153,java
8791150,god_class,class,git@github.com:apache/airavata.git,391843a00eefa7b6213e845f2f044b4e042894d5,/modules/registry/registry-server/registry-api-stubs/src/main/java/org/apache/airavata/registry/api/RegistryService.java,139622,139692,https://github.com/apache/airavata/blob/391843a00eefa7b6213e845f2f044b4e042894d5/modules/registry/registry-server/registry-api-stubs/src/main/java/org/apache/airavata/registry/api/RegistryService.java/#L139622-L139692,java
8910909,god_class,class,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/utils/LogUtils.java,37,149,https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/utils/LogUtils.java/#L37-L149,java
6578541,god_class,class,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/AbstractPartSelectionTracker.java,24,167,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/AbstractPartSelectionTracker.java/#L24-L167,java
8620968,god_class,class,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277,/modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/atomic/GridNearAtomicSingleUpdateRequest.java,49,321,https://github.com/apache/ignite/blob/7a7c407ea41477aae8508bfe871b4e9a67e1b277/modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/atomic/GridNearAtomicSingleUpdateRequest.java/#L49-L321,java
6554999,god_class,class,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/progress/AnimationManager.java,40,327,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/progress/AnimationManager.java/#L40-L327,java
6493535,god_class,class,git@github.com:eclipse/rdf4j.git,6f63df540e30b28e0c8880bea72f85cb88424b03,/queryparser/sparql/src/main/java/org/eclipse/rdf4j/query/parser/sparql/BaseDeclProcessor.java,31,129,https://github.com/eclipse/rdf4j/blob/6f63df540e30b28e0c8880bea72f85cb88424b03/queryparser/sparql/src/main/java/org/eclipse/rdf4j/query/parser/sparql/BaseDeclProcessor.java/#L31-L129,java
7274207,god_class,class,git@github.com:oracle/visualvm.git,d9b10575b53d535e10c6e8c41831ebe38483c65b,/visualvm/libs.profiler/profiler/src/org/graalvm/visualvm/lib/profiler/v2/features/LocksFeatureUI.java,65,192,https://github.com/oracle/visualvm/blob/d9b10575b53d535e10c6e8c41831ebe38483c65b/visualvm/libs.profiler/profiler/src/org/graalvm/visualvm/lib/profiler/v2/features/LocksFeatureUI.java/#L65-L192,java
7206504,god_class,class,git@github.com:oracle/oci-java-sdk.git,76e9cecd7b309d9f12e5efe96c74167c66a98872,/bmc-dns/src/main/java/com/oracle/bmc/dns/model/CreateZoneDetails.java,19,204,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-dns/src/main/java/com/oracle/bmc/dns/model/CreateZoneDetails.java/#L19-L204,java
9074421,god_class,class,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/generatedfile/GeneratedResourceChangeListener.java,46,250,https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/generatedfile/GeneratedResourceChangeListener.java/#L46-L250,java
4484891,feature_envy,function,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/WriterRecordBatch.java,138,156,https://github.com/apache/drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/WriterRecordBatch.java/#L138-L156,java
6052388,feature_envy,function,git@github.com:eclipse/dawnsci.git,1131d5c65e9e8ea98141eecee1743cf1053544f4,/org.eclipse.dawnsci.analysis.dataset/src/org/eclipse/dawnsci/analysis/dataset/roi/fitting/EllipseFitter.java,486,512,https://github.com/eclipse/dawnsci/blob/1131d5c65e9e8ea98141eecee1743cf1053544f4/org.eclipse.dawnsci.analysis.dataset/src/org/eclipse/dawnsci/analysis/dataset/roi/fitting/EllipseFitter.java/#L486-L512,java
3807471,feature_envy,function,git@github.com:apache/activemq-artemis.git,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,/artemis-server/src/main/java/org/apache/activemq/artemis/core/management/impl/AddressControlImpl.java,347,363,https://github.com/apache/activemq-artemis/blob/5bd5c610195d6f4a3dd1ac28170727003f8a5a54/artemis-server/src/main/java/org/apache/activemq/artemis/core/management/impl/AddressControlImpl.java/#L347-L363,java
8966555,feature_envy,function,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java,181787,181806,https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java/#L181787-L181806,java
5207888,feature_envy,function,git@github.com:apache/nifi-registry.git,563bfeda9766b7fe9d4480c55ac7212679db10c8,/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/provider/flow/git/GitFlowPersistenceProvider.java,332,349,https://github.com/apache/nifi-registry/blob/563bfeda9766b7fe9d4480c55ac7212679db10c8/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/provider/flow/git/GitFlowPersistenceProvider.java/#L332-L349,java
4784081,feature_envy,function,git@github.com:apache/incubator-sentry.git,4643f988a5e0ce2b9749e6365edea3a16482de86,/sentry-hdfs/sentry-hdfs-common/src/gen/thrift/gen-javabean/org/apache/sentry/hdfs/service/thrift/SentryHDFSService.java,1004,1010,https://github.com/apache/incubator-sentry/blob/4643f988a5e0ce2b9749e6365edea3a16482de86/sentry-hdfs/sentry-hdfs-common/src/gen/thrift/gen-javabean/org/apache/sentry/hdfs/service/thrift/SentryHDFSService.java/#L1004-L1010,java
5340257,feature_envy,function,git@github.com:apache/nifi.git,c8eff590efa3babcda0b755009224dcac168708b,/nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-framework-core/src/main/java/org/apache/nifi/controller/repository/VolatileContentRepository.java,397,418,https://github.com/apache/nifi/blob/c8eff590efa3babcda0b755009224dcac168708b/nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-framework-core/src/main/java/org/apache/nifi/controller/repository/VolatileContentRepository.java/#L397-L418,java
3922485,feature_envy,function,git@github.com:apache/aries-rsa.git,f5aa5ca62c3948d7e471c3a839089180650cf4f2,/provider/fastbin/src/main/java/org/apache/aries/rsa/provider/fastbin/tcp/TcpTransport.java,150,163,https://github.com/apache/aries-rsa/blob/f5aa5ca62c3948d7e471c3a839089180650cf4f2/provider/fastbin/src/main/java/org/apache/aries/rsa/provider/fastbin/tcp/TcpTransport.java/#L150-L163,java
8655527,feature_envy,function,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277,/modules/core/src/main/java/org/apache/ignite/internal/processors/platform/messaging/PlatformMessaging.java,185,195,https://github.com/apache/ignite/blob/7a7c407ea41477aae8508bfe871b4e9a67e1b277/modules/core/src/main/java/org/apache/ignite/internal/processors/platform/messaging/PlatformMessaging.java/#L185-L195,java
4256584,feature_envy,function,git@github.com:apache/commons-net.git,fb7aae4c64f7d2bf6dced00c49c3ffc428b2d572,/src/main/java/org/apache/commons/net/discard/DiscardUDPClient.java,63,71,https://github.com/apache/commons-net/blob/fb7aae4c64f7d2bf6dced00c49c3ffc428b2d572/src/main/java/org/apache/commons/net/discard/DiscardUDPClient.java/#L63-L71,java
3927368,feature_envy,function,git@github.com:apache/accumulo.git,f896c98c2356a52dfa2235d2cc02ae556ab17909,/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java,28634,28646,https://github.com/apache/accumulo/blob/f896c98c2356a52dfa2235d2cc02ae556ab17909/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java/#L28634-L28646,java
5226222,feature_envy,function,git@github.com:apache/olingo-odata2.git,c5e9fdf569b5e2e50f5670c91013db8f9ae1d950,/odata2-jpa-processor/jpa-api/src/main/java/org/apache/olingo/odata2/jpa/processor/api/ODataJPADefaultProcessor.java,270,297,https://github.com/apache/olingo-odata2/blob/c5e9fdf569b5e2e50f5670c91013db8f9ae1d950/odata2-jpa-processor/jpa-api/src/main/java/org/apache/olingo/odata2/jpa/processor/api/ODataJPADefaultProcessor.java/#L270-L297,java
6036658,feature_envy,function,git@github.com:eclipse/concierge.git,4c73cacebc5ecbdef24d4256ab506359294f7a55,/framework/org.eclipse.concierge/src/org/eclipse/concierge/Resources.java,626,640,https://github.com/eclipse/concierge/blob/4c73cacebc5ecbdef24d4256ab506359294f7a55/framework/org.eclipse.concierge/src/org/eclipse/concierge/Resources.java/#L626-L640,java
3940072,feature_envy,function,git@github.com:apache/aries.git,52293d20268de7c98833846ded2b70d6476773de,/subsystem/subsystem-core/src/main/java/org/apache/aries/subsystem/core/internal/ResolveContext.java,158,179,https://github.com/apache/aries/blob/52293d20268de7c98833846ded2b70d6476773de/subsystem/subsystem-core/src/main/java/org/apache/aries/subsystem/core/internal/ResolveContext.java/#L158-L179,java
4081252,feature_envy,function,git@github.com:apache/asterixdb.git,223d13a06c4a4a58408aeac19674ac1f36f5ff35,/hyracks-fullstack/hyracks/hyracks-storage-am-lsm-rtree/src/main/java/org/apache/hyracks/storage/am/lsm/rtree/dataflow/LSMRTreeWithAntiMatterLocalResource.java,96,109,https://github.com/apache/asterixdb/blob/223d13a06c4a4a58408aeac19674ac1f36f5ff35/hyracks-fullstack/hyracks/hyracks-storage-am-lsm-rtree/src/main/java/org/apache/hyracks/storage/am/lsm/rtree/dataflow/LSMRTreeWithAntiMatterLocalResource.java/#L96-L109,java
7944714,feature_envy,function,git@github.com:eclipse/xtext-extras.git,5634c291880cd46fe2f8e9a47e48ef88b85e8bda,/org.eclipse.xtext.common.types/src/org/eclipse/xtext/common/types/access/reflect/ReflectionTypeFactory.java,618,646,https://github.com/eclipse/xtext-extras/blob/5634c291880cd46fe2f8e9a47e48ef88b85e8bda/org.eclipse.xtext.common.types/src/org/eclipse/xtext/common/types/access/reflect/ReflectionTypeFactory.java/#L618-L646,java
6318697,feature_envy,function,git@github.com:eclipse/kapua.git,11e610c657f7e473b52882833e33a2261bd3d67d,/console/module/device/src/main/java/org/eclipse/kapua/app/console/module/device/client/device/bundles/DeviceTabBundles.java,111,132,https://github.com/eclipse/kapua/blob/11e610c657f7e473b52882833e33a2261bd3d67d/console/module/device/src/main/java/org/eclipse/kapua/app/console/module/device/client/device/bundles/DeviceTabBundles.java/#L111-L132,java
8295253,feature_envy,function,git@github.com:apache/james-project.git,fa24a096a5853459c3769a34ccc68feb91626bfa,/mailbox/elasticsearch/src/main/java/org/apache/james/mailbox/elasticsearch/query/CriterionConverter.java,132,139,https://github.com/apache/james-project/blob/fa24a096a5853459c3769a34ccc68feb91626bfa/mailbox/elasticsearch/src/main/java/org/apache/james/mailbox/elasticsearch/query/CriterionConverter.java/#L132-L139,java
6547794,feature_envy,function,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java,1931,1935,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java/#L1931-L1935,java
9108325,feature_envy,function,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/UI/org.eclipse.birt.report.designer.ui.data/src/org/eclipse/birt/report/designer/data/ui/actions/EditDataSourceAction.java,59,70,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/UI/org.eclipse.birt.report.designer.ui.data/src/org/eclipse/birt/report/designer/data/ui/actions/EditDataSourceAction.java/#L59-L70,java
7777067,feature_envy,function,git@github.com:apache/incubator-druid.git,8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5,/processing/src/main/java/org/apache/druid/segment/virtual/ExpressionSelectors.java,311,327,https://github.com/apache/incubator-druid/blob/8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5/processing/src/main/java/org/apache/druid/segment/virtual/ExpressionSelectors.java/#L311-L327,java
4402431,feature_envy,function,git@github.com:apache/cxf.git,6bf89e9c8804c8845ec4d38583dd33eea8256439,/rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwk/JwkUtils.java,448,469,https://github.com/apache/cxf/blob/6bf89e9c8804c8845ec4d38583dd33eea8256439/rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwk/JwkUtils.java/#L448-L469,java
4959879,feature_envy,function,git@github.com:apache/jclouds.git,c2670079fabe74f163f43fbade0866469f7a84ec,/compute/src/main/java/org/jclouds/compute/predicates/OperatingSystemPredicates.java,38,59,https://github.com/apache/jclouds/blob/c2670079fabe74f163f43fbade0866469f7a84ec/compute/src/main/java/org/jclouds/compute/predicates/OperatingSystemPredicates.java/#L38-L59,java
5456950,feature_envy,function,git@github.com:apache/pulsar.git,044daf8d61328265640a5b3e5008fc04fac73efa,/pulsar-broker/src/main/java/org/apache/pulsar/broker/loadbalance/impl/SimpleLoadManagerImpl.java,1069,1074,https://github.com/apache/pulsar/blob/044daf8d61328265640a5b3e5008fc04fac73efa/pulsar-broker/src/main/java/org/apache/pulsar/broker/loadbalance/impl/SimpleLoadManagerImpl.java/#L1069-L1074,java
6729098,feature_envy,function,git@github.com:eclipse/webtools.sourceediting.git,fe6d03fa6ca31c9e5ebeba67b32f14d14335657d,/xml/bundles/org.eclipse.wst.xsd.ui/src-adt-xsd/org/eclipse/wst/xsd/ui/internal/adapters/XSDWildcardAdapter.java,46,66,https://github.com/eclipse/webtools.sourceediting/blob/fe6d03fa6ca31c9e5ebeba67b32f14d14335657d/xml/bundles/org.eclipse.wst.xsd.ui/src-adt-xsd/org/eclipse/wst/xsd/ui/internal/adapters/XSDWildcardAdapter.java/#L46-L66,java
4352708,feature_envy,function,git@github.com:apache/derby.git,bd246fc89d4fce3f82f8344074ecb8a4713418df,/java/org.apache.derby.engine/org/apache/derby/impl/sql/compile/NormalizeResultSetNode.java,561,612,https://github.com/apache/derby/blob/bd246fc89d4fce3f82f8344074ecb8a4713418df/java/org.apache.derby.engine/org/apache/derby/impl/sql/compile/NormalizeResultSetNode.java/#L561-L612,java
4109372,data_class,class,git@github.com:apache/brooklyn-server.git,880eb1da00f6358d7fd76d065322e3685bfb1a04,/core/src/main/java/org/apache/brooklyn/core/sensor/BasicAttributeSensor.java,31,67,https://github.com/apache/brooklyn-server/blob/880eb1da00f6358d7fd76d065322e3685bfb1a04/core/src/main/java/org/apache/brooklyn/core/sensor/BasicAttributeSensor.java/#L31-L67,java
6263358,data_class,class,git@github.com:eclipse/ice.git,3f6e0265f5b476ff90a660397ce83992944142c4,/org.eclipse.ice.reactor.plant/src/org/eclipse/ice/reactor/plant/Subchannel.java,25,303,https://github.com/eclipse/ice/blob/3f6e0265f5b476ff90a660397ce83992944142c4/org.eclipse.ice.reactor.plant/src/org/eclipse/ice/reactor/plant/Subchannel.java/#L25-L303,java
5589404,data_class,class,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/scratchpad/src/org/apache/poi/hwpf/model/types/LFOAbstractType.java,38,290,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/scratchpad/src/org/apache/poi/hwpf/model/types/LFOAbstractType.java/#L38-L290,java
7812575,data_class,class,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66,/geode-core/src/main/java/org/apache/geode/management/internal/beans/MemberMBeanBridge.java,119,1725,https://github.com/apache/geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/main/java/org/apache/geode/management/internal/beans/MemberMBeanBridge.java/#L119-L1725,java
7961199,data_class,class,git@github.com:eclipse/titan.EclipsePlug-ins.git,92bae808bfd4757c9a2f7cc0e59cd17ad801394c,/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/Param_Types.java,585,609,https://github.com/eclipse/titan.EclipsePlug-ins/blob/92bae808bfd4757c9a2f7cc0e59cd17ad801394c/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/Param_Types.java/#L585-L609,java
6785826,data_class,class,git@github.com:facebook/facebook-java-business-sdk.git,561f1a75e1220b55a160a1b92b0187f72be9cd08,/src/main/java/com/facebook/ads/sdk/AdCampaignActivity.java,610,1160,https://github.com/facebook/facebook-java-business-sdk/blob/561f1a75e1220b55a160a1b92b0187f72be9cd08/src/main/java/com/facebook/ads/sdk/AdCampaignActivity.java/#L610-L1160,java
7801178,data_class,class,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66,/geode-core/src/main/java/org/apache/geode/internal/cache/DiskId.java,531,564,https://github.com/apache/geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/main/java/org/apache/geode/internal/cache/DiskId.java/#L531-L564,java
4453800,data_class,class,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,/exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillScanRelBase.java,39,89,https://github.com/apache/drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillScanRelBase.java/#L39-L89,java
8749806,data_class,class,git@github.com:apache/hadoop-common.git,42a61a4fbc88303913c4681f0d40ffcc737e70b5,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/MapOutputCollector.java,40,64,https://github.com/apache/hadoop-common/blob/42a61a4fbc88303913c4681f0d40ffcc737e70b5/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/MapOutputCollector.java/#L40-L64,java
8564291,data_class,class,git@github.com:apache/hbase.git,44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f,/hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/BufferedDataBlockEncoder.java,282,478,https://github.com/apache/hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/BufferedDataBlockEncoder.java/#L282-L478,java
7457996,data_class,class,git@github.com:spring-projects/spring-data-examples.git,ccae97890f85a3eaf8f4e05a1a07696e2b1e78a4,/jpa/deferred/src/main/java/example/model/Customer388.java,8,27,https://github.com/spring-projects/spring-data-examples/blob/ccae97890f85a3eaf8f4e05a1a07696e2b1e78a4/jpa/deferred/src/main/java/example/model/Customer388.java/#L8-L27,java
9369034,data_class,class,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/jdk.net/macosx/classes/jdk/net/MacOSXSocketOptions.java,32,85,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/jdk.net/macosx/classes/jdk/net/MacOSXSocketOptions.java/#L32-L85,java
8273753,data_class,class,git@github.com:apache/james-project.git,fa24a096a5853459c3769a34ccc68feb91626bfa,/server/testing/src/main/java/org/apache/james/junit/TemporaryFolderExtension.java,34,79,https://github.com/apache/james-project/blob/fa24a096a5853459c3769a34ccc68feb91626bfa/server/testing/src/main/java/org/apache/james/junit/TemporaryFolderExtension.java/#L34-L79,java
5670026,data_class,class,git@github.com:apache/streams.git,5427e72d02bd7f1904da05cdf033359690d2dd00,/streams-core/src/main/java/org/apache/streams/core/StreamsDatum.java,30,167,https://github.com/apache/streams/blob/5427e72d02bd7f1904da05cdf033359690d2dd00/streams-core/src/main/java/org/apache/streams/core/StreamsDatum.java/#L30-L167,java
7303656,data_class,class,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/versioncontrol/ResolutionOptions.java,17,213,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/versioncontrol/ResolutionOptions.java/#L17-L213,java
8822271,data_class,class,git@github.com:apache/airavata.git,391843a00eefa7b6213e845f2f044b4e042894d5,/modules/registry/registry-server/registry-api-stubs/src/main/java/org/apache/airavata/registry/api/RegistryService.java,72161,72513,https://github.com/apache/airavata/blob/391843a00eefa7b6213e845f2f044b4e042894d5/modules/registry/registry-server/registry-api-stubs/src/main/java/org/apache/airavata/registry/api/RegistryService.java/#L72161-L72513,java
8299961,data_class,class,git@github.com:eclipse/acceleo.git,3b0576ceff41c61c97f94fba4020adbab691bd68,/plugins/org.eclipse.acceleo.compatibility/src-gen/org/eclipse/acceleo/compatibility/model/mt/statements/impl/TextImpl.java,31,168,https://github.com/eclipse/acceleo/blob/3b0576ceff41c61c97f94fba4020adbab691bd68/plugins/org.eclipse.acceleo.compatibility/src-gen/org/eclipse/acceleo/compatibility/model/mt/statements/impl/TextImpl.java/#L31-L168,java
7113247,data_class,class,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/libcore/ojluni/src/main/java/java/security/KeyStore.java,528,564,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/ojluni/src/main/java/java/security/KeyStore.java/#L528-L564,java
6164729,data_class,class,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/core/che-core-typescript-dto-maven-plugin/src/main/java/org/eclipse/che/plugin/typescript/dto/model/FieldAttributeModel.java,29,214,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/core/che-core-typescript-dto-maven-plugin/src/main/java/org/eclipse/che/plugin/typescript/dto/model/FieldAttributeModel.java/#L29-L214,java
5055368,data_class,class,git@github.com:apache/jena.git,1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77,/jena-arq/src/main/java/org/apache/jena/sparql/util/IsoMatcher.java,113,122,https://github.com/apache/jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-arq/src/main/java/org/apache/jena/sparql/util/IsoMatcher.java/#L113-L122,java
8169750,data_class,class,git@github.com:apache/activemq.git,ccf56875b0660214e0a61bd2f8adc418143551fc,/activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2313,2340,https://github.com/apache/activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java/#L2313-L2340,java
7588520,data_class,class,git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,/spring-webmvc/src/main/java/org/springframework/web/servlet/tags/Param.java,32,77,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-webmvc/src/main/java/org/springframework/web/servlet/tags/Param.java/#L32-L77,java
4468635,data_class,class,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,/exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillMetaImpl.java,160,222,https://github.com/apache/drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillMetaImpl.java/#L160-L222,java
4432196,data_class,class,git@github.com:apache/eagle.git,7ac9421c2c27d12ae88f001866b4444310fcaa3f,/eagle-jpm/eagle-hadoop-queue/src/main/java/org/apache/eagle/hadoop/queue/model/scheduler/SchedulerInfo.java,24,83,https://github.com/apache/eagle/blob/7ac9421c2c27d12ae88f001866b4444310fcaa3f/eagle-jpm/eagle-hadoop-queue/src/main/java/org/apache/eagle/hadoop/queue/model/scheduler/SchedulerInfo.java/#L24-L83,java
